# X^3 + Y^3 = A^4 + B^4
# primitive nontrivial, X>=Y>0, A>=B>0, gcd(X,Y,A,B)=1
# sum branch, A,B <= 10^7
# n=7629
X,Y,A,B
216214049,45462152,1781388,602233
134854832,110093969,1382699,602376
482820200,76637681,3259460,602589
335401633,297548992,2827780,603815
1309765547,238633909,6895146,603858
357775912,344311569,3049518,603991
1196081085,563427733,6593363,604401
81708608,11015729,801830,604449
573867912,463496609,4121063,604492
77517793,49682440,821239,604552
110970832,12506449,1054169,604558
938345705,253193671,5387250,605784
72413505,13717016,705370,605867
158516769,90761632,1464121,606792
575232240,13312961,3713696,606895
78191873,9037800,765086,607451
398443160,45453233,2819693,607716
393773505,183907688,2862511,607904
168956873,105035050,1554849,608748
156792240,56589553,1405149,608768
121438997,103496157,1289161,608915
376107912,269625377,2919662,610045
500874689,232565672,3428043,610202
225718913,225240704,2184891,610270
415298569,137275223,2933718,610950
936384425,95077378,5354091,611598
66300881,19062896,630393,612182
1085378552,674461857,6309976,612455
249950568,126020785,2044612,612819
240933809,89860687,1953732,613428
259267441,11354896,2039074,613679
109760469,80016317,1140583,614101
965792280,797510273,6125563,614122
1056490353,546259249,6052643,614355
92074549,31617837,904509,614773
138428400,131559953,1479062,615977
138567384,12426577,1259673,616742
71609477,56251869,795523,616757
118227683,66924925,1159494,616902
421050277,419041979,3488394,617526
2000305008,1110589505,9839509,618218
144783041,55167295,1322256,618240
1206065248,932972529,7117478,618255
248154801,209692976,2221523,618316
761928826,226802345,4615590,619107
458130881,146122896,3155356,619153
120399457,60230184,1160983,619224
98151665,91001088,1116088,619741
69153624,58629377,787291,620306
951134757,499923757,5602555,620487
599239893,151407245,3844711,621623
200804033,43768065,1683401,622409
81999085,62505333,896147,622971
440861409,372496432,3422583,623332
252560698,46410329,2001828,623835
445948721,64986751,3069828,623946
107450528,27084705,1026158,624029
419240528,197668929,3002389,624410
68873273,51464674,746277,625260
1571282881,637404216,8020527,625544
95762017,68115552,1010094,625645
419152954,27038921,2928075,625830
440753392,118419009,3055211,625926
772210609,27382912,4632019,626512
529824037,370875659,3758664,626886
484394849,258478472,3381651,627194
185170282,28533449,1579056,627681
107699981,9140261,1022803,628089
160212040,40790673,1416306,628919
1451413873,1172906752,8267075,629360
102792535,94283273,1153002,629382
1371685361,567456785,7250397,630475
335782272,59857649,2481446,630577
2135244449,399331087,9949284,631386
684778960,417993313,4455214,631571
922122533,42231005,5291511,632783
147470825,100187458,1418811,632958
1174256657,1076625344,7317362,633111
141434872,112857489,1423479,633266
77585304,30868897,760992,633511
174626869,150026747,1709526,633528
195525952,16994673,1644780,633725
106958857,32160722,1022970,634227
982964961,12171985,5551179,634265
976720418,36185689,5524770,635601
97136192,61893377,997531,635850
1004795553,870249400,6395838,635939
121724585,8454873,1131707,636211
1125275777,903894319,6819852,636474
113964433,67151135,1127946,636672
84723442,12038969,816747,637248
160595953,111740520,1522322,638769
211960161,202764640,2050903,639240
172999618,140627225,1670739,639252
100347373,73189429,1054253,639445
108479873,57709560,1068038,639803
147885173,24822525,1324967,639869
725516453,444713659,4655322,639870
289570937,69169257,2223533,639955
116471649,44062768,1106220,640279
481347761,376196431,3581844,640332
850208656,447767841,5151357,640538
1240623137,1200522417,7767175,640723
959508857,633482314,5807388,640749
205390657,723744,1707249,641168
305308305,181605568,2419669,641688
64555089,53850472,710949,641836
1155886693,829964509,6782245,642037
191816337,94819424,1667831,644422
74904697,13796999,707124,644808
1791131488,484742865,8749304,645189
79974377,7165234,762801,645216
302200296,11803841,2288456,645487
474541473,456840145,3770119,645531
1428678479,27161521,7348440,645660
261368362,55665449,2055561,645888
699303808,523028865,4692552,646433
66069352,56943169,738347,647566
149690641,45851320,1345190,647831
68647001,42629746,688257,648234
308545133,297955219,2731260,648492
367177672,4552257,2650130,649173
94080929,27255192,906466,649373
349354082,187970569,2647122,649533
504335793,372113824,3660947,649860
145533297,65037424,1335249,650258
377624121,277725641,2943721,651193
145409313,10950080,1304509,651262
77284825,42833018,774726,651321
263889973,91725515,2086932,651336
233737512,179499617,2070355,651686
143951225,21161146,1294959,651690
1015014672,658350529,6039978,653003
476327664,64229377,3224874,653093
371643985,100884496,2687612,653605
83647793,10819080,797066,653983
100365464,99252593,1159176,654275
114048233,20556730,1069491,654774
493934465,200811233,3366339,654883
159360040,133586113,1580882,655819
698412112,288719857,4369585,656242
203044449,62932072,1704169,656568
80819197,23446629,771841,656607
62306843,55201045,687162,657708
91351489,26989857,878219,657723
374485145,236272378,2845074,657801
739257257,95297434,4485168,658119
75211613,28541395,714558,658476
268899283,196109405,2275218,658512
115846728,1713985,1081206,658603
1872894257,648877904,9095064,658739
995483405,333560741,5656075,658767
105522872,95849777,1168950,658847
74696089,16397618,692835,660876
278752017,193180424,2314124,661237
469085825,95615688,3192674,661819
701950555,289372373,4385562,662028
258740453,9558029,2034425,662211
667837289,268930762,4219926,662883
98361361,5474520,932905,663978
81768889,54048777,845153,664017
100067096,61780145,1010630,664191
190224856,56429425,1618877,664240
107226065,3300353,1009033,665571
75822461,25320835,710340,666672
157512049,151194192,1636154,666897
691596656,460807761,4549607,667906
922523129,252739378,5320050,669273
1873679425,212161216,9008981,669410
156812041,60210530,1402695,671256
2127402561,176113064,9907100,671375
379088016,143480081,2750441,671674
224413281,131799376,1912791,672596
481380881,362382960,3550615,672686
1293741473,423923720,6880656,673369
73982737,20953992,675595,673548
839838361,322073865,5001129,674065
147204952,113284897,1451321,674540
525849929,355845682,3713949,675378
1869282113,327961784,9001968,676465
600828665,578932663,4501812,676662
73994976,57084625,785915,676668
133114336,108791521,1361527,676876
524701265,35307608,3465844,677211
1028822497,124317304,5746796,677303
352904545,286115728,2862743,677324
372728467,301458077,2980992,677670
104434961,70602336,1063657,677734
301465617,265270712,2602210,677911
266409241,89558570,2099100,678267
568361969,250890512,3756751,678366
98821328,92419985,1114432,678549
1975881337,529408082,9416430,678681
72593789,64408677,813287,678761
115571537,11526984,1074458,678887
1162849344,577290913,6481296,679015
335925497,47498722,2479590,679017
190932113,12017880,1611806,679351
155692985,124511081,1530789,679525
1509945201,115129856,7660591,679778
270073553,26757200,2101511,680238
215108657,67658264,1780449,680366
672236136,227957425,4214253,681040
86265017,32599594,824046,681327
94147415,38819161,906972,681990
154092013,46341685,1371857,682081
523753176,299792705,3613007,682100
110320272,2307329,1030156,682111
142490473,84760105,1346269,682567
186834829,86782197,1624141,682749
1084046208,935198209,6762714,683045
70005689,67569922,811557,683148
360316186,106895081,2629161,683304
183759709,75955667,1592112,683322
99359297,3798272,934508,683535
1393879741,671791509,7407685,683655
190339720,153959073,1792611,684026
110920441,40479945,1049181,684325
322718473,61103289,2407915,685587
387976481,118089840,2781127,686540
561329315,7162813,3645666,686766
112973456,84103601,1160494,687231
1836725549,822063557,9064671,687413
629290305,243368008,4028574,687509
78549809,74173952,904302,687967
148692359,118871593,1475760,688038
743479329,91169272,4503939,688258
76307553,28300480,701074,689043
317637696,160910081,2449292,689153
143891968,28885969,1290902,689785
158610760,25500273,1394376,689923
76672189,29213603,706194,690210
887225221,782221981,5856991,690223
325828088,140892545,2469004,690273
110806978,61461689,1080942,690585
110491389,19194757,1030401,691559
168486989,52661157,1472351,692213
76063901,36355365,712657,692665
148270369,98295793,1412327,692995
170680769,1862432,1475624,693201
94473065,52862938,933687,693216
91021568,53811969,907739,693250
255614072,96125297,2041140,694019
107201760,39284513,1014791,694112
427393873,401407680,3455142,694169
397768328,145728225,2848073,694616
115038344,101946833,1237944,695045
485833609,93017593,3276455,695959
341182681,56402471,2509512,695964
1656928736,214764161,8216908,696927
1403712833,481850640,7324111,697556
102429433,336025,956453,698321
226942405,155861181,1975677,698995
903722138,5533129,5211840,699087
2101018777,238636874,9816996,700293
174014305,43760568,1503676,700521
469687993,193974599,3243480,700704
99851841,50779025,969833,701245
517031093,19009725,3427303,701501
324698736,211245281,2566921,702436
443780376,62379841,3057544,703857
1253289592,422266369,6723583,703976
100072805,55696891,981570,704742
338129669,285121581,2801425,704885
716397253,236415035,4417008,705828
137568561,13905136,1239164,705933
94738567,63145769,961236,705954
1939815937,63852264,9243162,706213
231855773,51769109,1874769,706475
77277554,66706777,844179,707436
264666689,5182952,2067986,707541
81242114,23806057,739152,707967
1207398464,374242161,6524675,708100
274768325,187376973,2280997,708887
464510041,390316761,3553431,709147
1857669201,273261424,8955030,709415
241926693,59750989,1938435,709849
158056093,39574629,1392119,710385
1954547841,954479936,9555244,711647
909292088,107520689,5238052,712275
1139421473,645714824,6466236,712775
288358424,195280673,2362745,713448
722918841,85037401,4409803,713889
87094544,79586897,975264,714139
484613146,157095881,3291861,715362
173433489,150076232,1699127,715394
273091313,17567969,2117595,716897
759184053,367990285,4697983,717303
208350661,1172795,1721340,717528
1276497829,369615707,6793692,717912
123351073,44701080,1141714,718851
95282649,83209657,1040931,718919
729272629,251005213,4481609,720565
188131520,36797633,1592916,720943
374732753,102166385,2703467,721197
195373405,32564483,1639278,721422
500459761,286750920,3491747,721800
2097623281,458528776,9826993,722186
98909921,35369376,926579,724022
149897913,106464569,1439755,726103
297260461,110530691,2286606,727104
151035037,14206629,1334159,727353
301539362,153003289,2354253,727548
145625181,61673941,1320679,727821
300245553,252478480,2558962,727839
276349480,106800481,2166761,728140
204788481,127252561,1794393,728531
184154433,175055560,1834581,728614
953431864,30864577,5425448,728687
254425921,148186680,2099825,728784
144796741,12747501,1288371,729127
116625263,236785,1068462,729366
184809689,132475337,1700089,729471
202088481,6657976,1680144,730567
143579816,69497201,1317184,730941
80662417,42779224,750571,731128
118338970,103774073,1255956,731619
151193209,8972087,1334376,731622
498601504,362079393,3616892,731865
204271233,32732720,1695877,732106
286893809,85868817,2212417,732481
83927760,48409633,803197,732846
78952433,57268640,790499,733512
984143337,591992969,5836439,733931
1287196113,834732560,7217797,733936
158895816,66899665,1416069,733940
73307641,70726586,822429,733992
246279313,90199680,1980343,734706
101673025,17463808,935147,734854
1590580241,408417680,7998005,734892
431177399,233895673,3102630,734952
96108634,80515673,1028025,735606
356267841,63920776,2592719,735876
664851976,96490561,4142543,735928
243004849,128929552,2006189,736336
1397669401,905759810,7676790,736449
296653456,206690241,2426059,736518
506966009,263184777,3489283,736661
576351905,128276753,3728553,737381
385138729,325665458,3091743,737400
1715699864,188557217,8432739,737602
251649873,27237649,1989289,737985
282108497,262569344,2518887,738542
794685385,86502441,4733931,738935
709270768,127950385,4351649,739946
346046520,266764561,2784572,740235
849297809,820259937,5841259,740969
649393457,89237664,4069517,741236
477920456,281794161,3384643,741308
539208565,131926093,3549683,741613
93256545,42066833,873691,741799
2023650625,25550328,9541088,741873
141851565,53066693,1281919,742091
345070677,102847229,2543801,742469
140700496,67234545,1291805,742884
106409065,45285818,998082,743379
209672721,146996680,1864566,744535
368748202,2438969,2656911,745374
155118545,131957616,1546594,745415
317636505,80257513,2383119,746351
101296437,57994829,980411,746501
107582197,13091387,983724,746730
472730785,198427056,3261411,748810
982273832,589568897,5826373,748890
387588469,339760477,3139343,749773
455782801,228735096,3211208,749973
1298834825,333897943,6870354,750282
413201720,396770913,3393988,752041
567390965,249037341,3750155,752231
79968341,65353435,828090,752292
101273872,20955969,923499,752446
86911641,74317481,929107,753163
468414609,148017232,3206379,753652
1019488829,984057173,6697595,753879
455864071,341581145,3404010,754338
403172552,160041537,2885350,754709
469753088,447368129,3726630,754891
87244545,19936433,766921,755653
465589109,77683277,3170689,756681
402647609,260884762,3015681,757038
398335296,294687121,3066859,757512
726838032,602744737,4954650,757981
115245181,21881301,1048797,758591
501703657,136819154,3366942,758859
106543345,33165088,977624,759331
1917231057,960347137,9437455,759381
640326680,36764913,4024241,759638
173385197,76974789,1519771,760063
384057345,175469048,2802853,760534
802674609,764903857,5572601,762033
