# X^3 - Y^3 = A^4 + B^4
# primitive nontrivial, X>Y>0, A>=B>0, gcd=1
# diff branch, A,B <= 10^6
# n=3207
X,Y,A,B
89567277,35637803,905095,216321
1331434417,1331307768,905840,115629
558895253,558151155,906089,386537
95389717,57789123,906405,32167
106651571,81322115,906516,2670
129380863,113862991,907068,335010
125325997,100840251,907073,718197
609167224,608453727,907686,581795
144767313,132992776,908633,94510
104757545,56846342,909177,729144
293675696,291007039,909493,21414
91119391,40253119,911742,131898
1417200953,1417045255,912107,704199
92771433,47113991,912225,192727
242737411,238745299,912294,194484
88545074,9390983,912519,58086
111334561,78053904,913113,676396
118015217,97698111,913811,342977
100415745,55078984,913970,619867
118671361,87423359,914627,742091
131218545,103566512,914694,818351
114046069,87478643,914879,580217
116826384,68048687,915632,871365
284636881,281341584,915888,544699
110008477,69494363,916241,734425
91455125,19884389,916746,474660
113577129,90630823,917279,335873
177625789,169552573,917904,376344
89365809,7416272,917965,238104
336434672,334289791,918651,327418
481336037,480194451,918881,529603
117842593,73734680,919996,848857
101065441,48306145,920808,669300
90222321,6697904,920976,348067
92363201,40841440,921099,20450
111439769,75738519,921245,691925
164042513,148690840,921346,798423
171058331,162296939,921492,310782
191315432,184005951,921809,473572
112053025,82363952,922873,591968
91872493,4663275,922923,472427
97015905,57023384,923031,206560
98371105,5055912,923463,688384
3055157009,3055120848,924491,728776
90948817,26934176,924869,181336
160394221,150067739,925247,343363
110450577,82807711,925391,463789
114408357,91405411,925523,95533
90278117,8831491,925929,84391
94566792,30518671,928003,524408
103572681,71541431,928125,231175
815782081,815251664,928559,749084
108856807,81436471,929004,265926
154642330,143189767,929091,361932
381435173,379719091,929225,101517
109240697,13011833,929820,862716
98299849,58656478,929997,41286
98682968,51072415,930387,529306
95764313,35435945,930984,535962
219008513,210122880,933311,827396
91972888,24231615,934146,218773
94298129,42204112,934710,64087
129062969,109029447,934925,547313
1106673953,1106465040,935968,20857
103606229,56230517,937926,632910
167084809,157131718,938004,322239
217030609,207065952,938181,868780
1408084544,1407954207,938185,145664
115210586,26692679,938454,925791
203620233,196820695,939373,444833
102849249,66229048,940006,359309
155117479,142765303,940122,450972
93340913,26956440,940337,329434
92587625,22474214,940404,127095
464062184,462776287,940857,460240
138424921,122330734,941844,432141
114906240,82789007,941966,634833
113973689,86282007,942145,473543
261291746,256040759,942669,717066
193380989,185854507,942725,385593
182843741,171352699,944219,731757
96440833,14930400,944513,559224
119329559,96581303,944862,188598
102106392,64242031,945004,208661
138820600,121616319,945323,528270
98790505,45280647,946839,509887
115990633,9445366,947427,931830
149291217,136018456,947461,266828
237428016,227748095,947620,935169
94213361,24002760,948004,348445
971413749,970871123,948059,923517
101336704,16127007,948792,689545
103814368,31482975,949042,725091
112906593,69994120,949564,729623
317456656,314686239,950157,351494
105122656,55724079,950277,645112
360346721,358202184,951401,324728
3541163832,3541139471,951798,556273
93927201,13906144,952249,246964
99967241,50789414,952494,460347
105753345,29394512,954006,757349
94226785,19207727,954341,72503
94837897,15769911,954881,364731
100368425,54769097,955542,338478
1578672320,1578560079,957020,128659
116844633,41386471,957385,909493
99594465,21267647,957561,608959
107000529,71631128,958087,349518
103928083,23765731,958656,717150
707884991,706903055,959730,889392
112502146,82875559,961506,36687
95133682,10849591,962874,112317
151223905,131955504,962925,740638
120598216,92464559,963431,564958
101576818,13217671,963456,655035
185038681,176209654,963984,167211
194205815,182807927,964092,769992
140858669,123989787,964235,394471
966047801,965683335,964351,627635
416252560,413859327,964773,780182
99922481,48794920,964915,347748
484316945,483059712,964981,351668
646764833,645981535,965211,580867
2832536096,2832496255,965934,545285
196904512,182246831,966439,917542
108319560,11922527,967011,792674
282361133,278653851,967187,88415
134511945,114899399,967335,450793
1246336712,1246126351,967686,566863
153276722,138682871,968724,480087
101863992,7624591,969839,643826
109947153,60405800,970092,687221
98598953,25268870,971331,478122
1194386081,1194044104,972569,868296
103703641,60351334,972768,64389
163110194,150257303,972924,475503
205651800,192691327,973279,896384
157782193,144481160,974527,316786
172038442,161201911,974673,139848
138728411,119944619,974868,450258
370670961,367077824,974868,866429
107692881,3291631,975545,765425
207539717,193189541,975822,952266
416938729,415181847,976789,212625
105142226,58514279,977007,474834
145530298,128005111,977025,520812
134348225,100683247,977487,837227
115144309,62042437,977826,781800
145969417,117246311,977959,874081
261699456,256942159,978328,457171
109844128,43894415,978563,754348
285744680,281489439,978697,575120
374028113,371822856,978853,212080
280091325,276127307,979289,102339
426439024,424670847,979743,445060
691858728,691002671,980070,743239
113986673,73254736,980120,637437
98791189,17820133,980436,430986
102440471,51677879,980814,327954
280290473,276268375,981079,298941
153128736,130615279,981161,812374
134757965,113226379,981237,511675
101562513,49361888,981240,130645
108793874,70252103,981978,324873
590856929,589964417,982182,228750
103550185,19363942,983277,640506
120916209,67829023,983717,848927
103090632,9065071,983927,630098
3636493609,3636452758,984183,908892
152124256,132421775,984977,712070
112950881,79255864,984984,208663
270202661,262993699,985439,877977
100376617,12480951,985969,503661
177399106,162255319,986346,777099
107026049,65362248,986398,43973
144584291,121964339,986736,714234
150237779,129826643,986772,710424
98651365,21620149,986826,201300
1431501145,1431336742,987576,493563
101040641,9510016,989505,518020
251870401,246727320,989551,101400
103383193,45994990,989757,468096
719783032,719083631,991049,590182
125356337,98647696,991393,457698
107718897,11873176,993053,724636
120701441,49297480,993330,903067
142311185,105223152,994006,927767
104851968,13548895,994013,645842
110749699,70905043,994092,399006
112264101,65629939,994253,627449
260172517,252011267,994295,890375
101864744,36409119,994310,420595
140790657,116926816,995614,676603
118321016,80200735,996617,626520
99794413,19003595,996727,56279
169905775,152086639,997380,794004
104264545,6818737,997566,614784
207361925,199208789,997578,378720
117713153,86126016,998050,7771
105798691,57535219,998442,36048
103090488,18923455,998458,555157
101878229,38857637,999288,199530
204011857,195678528,999480,161189
210739761,201564079,999901,642539
